,ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
2170,760110,105,E,7,37,32548.0,R4.9,4.9,33.925162,-118.323479,0.45,HV,1,CRENSHAW 2,4812,,,
2171,760112,105,E,7,37,32548.0,R4.9,4.9,33.925162,-118.323479,0.45,ML,4,CRENSHAW 2,4812,,,
2172,760117,105,E,7,37,32548.0,R5.5,5.5,33.925238,-118.313092,0.55,HV,1,E/O WILTON,2585,,,
2173,760122,105,E,7,37,,R6,6.0,33.926392,-118.304528,0.55,HV,1,W/O NORMANDIE,2587,,,
2174,760128,105,E,7,37,,R6.6,6.6,33.928424,-118.29444,,FR,1,W/O VERMONT,2589,,,
2175,760130,105,E,7,37,,R6.6,6.6,33.928424,-118.29444,0.6,HV,1,W/O VERMONT,2589,,,
2176,760139,105,E,7,37,44000.0,R7.8,7.8,33.927890999999995,-118.273645,0.32,HV,1,MAIN,2637,,,
2177,760147,105,W,7,37,44000.0,R7.8,7.8,33.928261,-118.273648,0.55,HV,1,MAIN,2637,,,
2178,760156,105,E,7,37,44000.0,R7.55,7.55,33.928419,-118.27796200000002,,OR,1,FM 110 SB,2920,,,
2179,760166,105,E,7,37,44000.0,R7.56,7.56,33.928407,-118.27778899999998,0.3,HV,1,FM 110 NB,2911,,,
2180,760167,105,E,7,37,44000.0,R7.56,7.56,33.928407,-118.27778899999998,0.125,ML,3,FM 110 NB,2911,,,
2181,760168,105,E,7,37,44000.0,R7.56,7.56,33.928407,-118.27778899999998,,OR,1,FM 110 NB,2911,,,
2182,760173,105,E,7,37,44000.0,R8.2,8.2,33.927305,-118.266557,0.3,HV,1,AVALON,2638,,,
2183,760178,105,E,7,37,44000.0,R8.4,8.4,33.927289,-118.263121,0.3,HV,1,STANFORD,2639,,,
2184,760187,105,E,7,37,,R9,9.0,33.928141,-118.25289099999999,0.45,ML,3,CENTRAL,4835,,,
2185,760188,105,E,7,37,,R9,9.0,33.928141,-118.25289099999999,0.45,HV,1,CENTRAL,4835,,,
2186,760196,105,E,7,37,,R9.7,9.7,33.928222999999996,-118.240518,0.75,ML,3,WILMINGTON,4836,,,
2187,760199,105,E,7,37,,R9.7,9.7,33.928222999999996,-118.240518,0.75,HV,1,WILMINGTON,4836,,,
2188,760201,105,E,7,37,,R9.7,9.7,33.928222999999996,-118.240518,,FR,1,WILMINGTON,4836,,,
2189,760206,105,E,7,37,,R10.5,10.5,33.929161,-118.226832,0.6,HV,1,MONA,2642,,,
2190,760207,105,W,7,37,,R10.5,10.5,33.929479,-118.226883,0.4,HV,1,MONA,2642,,,
2191,760209,105,W,7,37,,R10.5,10.5,33.929479,-118.226883,,FR,1,MONA,2642,,,
2192,760213,105,E,7,37,,R10.9,10.9,33.929097999999996,-118.220055,0.6,HV,1,STATE,2643,,,
2193,760224,105,E,7,37,44574.0,R11.7,11.7,33.923784999999995,-118.207757,0.5,HV,1,LONG BEACH 1,4840,,,
2194,760226,105,E,7,37,44574.0,R11.7,11.7,33.923784999999995,-118.207757,0.5,ML,3,LONG BEACH 1,4840,,,
2195,760227,105,E,7,37,44574.0,R11.7,11.7,33.923784999999995,-118.207757,,FR,1,LONG BEACH SB,4840,,,
2196,760236,105,E,7,37,44574.0,R11.9,11.9,33.922422,-118.20466,0.45,ML,3,LONG BEACH 2,4841,,,
2197,760237,105,E,7,37,44574.0,R11.9,11.9,33.922422,-118.20466,0.45,HV,1,LONG BEACH 2,4841,,,
2198,760242,105,E,7,37,44574.0,R12.6,12.6,33.917730999999996,-118.194032,0.65,HV,1,HARRIS,2646,,,
2199,760246,105,E,7,37,44574.0,R13.2,13.2,33.914156,-118.184451,0.6,HV,1,WRIGHT,2630,,,
2200,760256,105,W,7,37,44574.0,R13.2,13.2,33.914429999999996,-118.18436100000001,0.1,HV,1,WRIGHT,2630,,,
2201,760267,105,E,7,37,44574.0,R13.8,13.8,33.911105,-118.17461899999999,0.305,HV,1,GARFIELD 1,2636,,,
2202,760279,105,E,7,37,55618.0,R14.4,14.4,33.91131,-118.164179,0.47,HV,1,E/O FACADE,2592,,,
2203,760283,105,E,7,37,73080.0,R14.8,14.8,33.912001000000004,-118.157276,0.45,ML,3,PARAMOUNT,4578,,,
2204,760289,105,E,7,37,73080.0,R14.8,14.8,33.912001000000004,-118.157276,0.45,HV,1,PARAMOUNT,4578,,,
2205,760293,105,E,7,37,73080.0,R15.3,15.3,33.912739,-118.148633,0.4,HV,1,GARDENDALE,2595,,,
2206,760301,105,E,7,37,19766.0,R15.6,15.6,33.9129,-118.143428,0.3,ML,3,LAKEWOOD 1,4579,,,
2207,760303,105,E,7,37,19766.0,R15.6,15.6,33.9129,-118.143428,0.3,HV,1,LAKEWOOD 1,4579,,,
2208,760314,105,E,7,37,19766.0,R15.9,15.9,33.91291,-118.13821599999999,0.35,HV,1,LAKEWOOD 2,4581,,,
2209,760315,105,E,7,37,19766.0,R15.9,15.9,33.91291,-118.13821599999999,0.35,ML,4,LAKEWOOD 2,4581,,,
2210,760320,105,E,7,37,19766.0,R16.3,16.3,33.912952000000004,-118.131271,0.45,HV,1,W/O ARDIS,2598,,,
2211,760321,105,E,7,37,19766.0,R16.3,16.3,33.912952000000004,-118.131271,,FR,1,W/O ARDIS,2598,,,
2212,760329,105,E,7,37,19766.0,R16.8,16.8,33.91319,-118.122603,0.5,HV,1,BELLFLOWER 2,4582,,,
2213,760330,105,E,7,37,19766.0,R16.8,16.8,33.91319,-118.122603,0.5,ML,3,BELLFLOWER 2,4582,,,
2214,760333,105,W,7,37,19766.0,R16.8,16.8,33.91352,-118.122596,0.4,HV,1,BELLFLOWER 2,4582,,,
2215,760335,105,W,7,37,19766.0,R16.8,16.8,33.91352,-118.122596,,FR,1,BELLFLOWER 2,4582,,,
2216,760344,105,E,7,37,19766.0,R17.3,17.3,33.913689,-118.113948,1.095,HV,1,CARFAX,2557,,,
2217,760345,105,W,7,37,19766.0,R17.3,17.3,33.914009,-118.113945,1.095,HV,1,CARFAX,2557,,,
2218,760349,105,E,7,37,52526.0,R18.13,18.13,,,0.43,ML,2,LEIBACHER,4813,,,
2219,760350,105,E,7,37,52526.0,R18.13,18.13,,,,FR,1,LEIBACHER,4813,,,
2220,760358,105,W,7,37,52526.0,R17.9,17.9,33.914273,-118.10356399999999,0.415,ML,2,HOXIE,4668,,,
2221,760361,105,W,7,37,52526.0,R18.13,18.13,,,0.13,ML,2,LEIBACHER,4813,,,
2222,760369,105,W,7,37,19766.0,R16.8,16.8,33.91352,-118.122596,0.4,ML,4,BELLFLOWER 2,4582,,,
2223,760375,105,W,7,37,19766.0,R16.5,16.5,33.913234,-118.12778999999999,0.4,ML,4,BELLFLOWER 1,4583,,,
2224,760380,105,W,7,37,19766.0,R16.5,16.5,33.913234,-118.12778999999999,0.4,HV,1,BELLFLOWER 1,4583,,,
2225,760384,105,W,7,37,19766.0,R16,16.0,33.913209,-118.136477,0.45,ML,3,HANWELL,2597,,,
2226,760387,105,W,7,37,19766.0,R16,16.0,33.913209,-118.136477,0.45,HV,1,HANWELL,2597,,,
2227,760388,105,W,7,37,19766.0,R16,16.0,33.913209,-118.136477,,FR,1,HANWELL,2597,,,
2228,760395,105,W,7,37,19766.0,R15.6,15.6,33.913204,-118.143449,0.35,HV,1,LAKEWOOD 1,4580,,,
2229,760398,105,W,7,37,19766.0,R15.6,15.6,33.913204,-118.143449,0.35,ML,3,LAKEWOOD 1,4580,,,
2230,760403,105,W,7,37,73080.0,R15.3,15.3,33.913022999999995,-118.14867199999999,0.35,HV,1,GARDENDALE,2596,,,
2231,760413,105,W,7,37,32548.0,R2.6,2.6,33.932384000000006,-118.3602,,FF,3,WB 105 TO NB 405,2612,,,
2232,760424,105,W,7,37,,R3.3,3.3,33.932736,-118.3484,0.7,HV,1,IMPERIAL 3,4808,,,
2233,760426,105,W,7,37,,R3.3,3.3,33.932736,-118.3484,0.7,ML,3,IMPERIAL 3,4808,,,
2234,760427,105,W,7,37,,R3.31,3.31,33.932665,-118.348246,,FR,1,PRAIRIE OFF,4808,,,
2235,760432,105,W,7,37,32548.0,R4,4.0,33.926558,-118.33864299999999,0.6,HV,1,118TH,2613,,,
2236,760440,105,W,7,37,36546.0,R4.5,4.5,33.925127,-118.330354,0.4,ML,4,CRENSHAW 1,4809,,,
2237,760442,105,W,7,37,36546.0,R4.5,4.5,33.925127,-118.330354,0.4,HV,1,CRENSHAW 1,4809,,,
2238,760452,105,W,7,37,32548.0,R4.8,4.8,33.925436,-118.32519199999999,0.5,ML,3,CRENSHAW 2,4811,,,
2239,760454,105,W,7,37,32548.0,R4.8,4.8,33.925436,-118.32519199999999,0.5,HV,1,CRENSHAW 2,4811,,,
2240,760455,105,W,7,37,32548.0,R4.8,4.8,33.925436,-118.32519199999999,,FR,2,CRENSHAW NB,4811,,,
2241,760460,105,W,7,37,32548.0,R5.5,5.5,33.925579,-118.313116,0.6,HV,1,E/O WILTON,2586,,,
2242,760465,105,W,7,37,,R6,6.0,33.926753999999995,-118.304542,0.5,HV,1,W/O NORMANDIE,2588,,,
2243,760473,105,W,7,37,,R6.5,6.5,33.928605,-118.29615,0.405,ML,4,VERMONT,4570,,,
2244,760476,105,W,7,37,,R6.5,6.5,33.928605,-118.29615,0.55,HV,1,VERMONT,4570,,,
2245,760481,105,W,7,37,,R6.81,6.81,33.928912,-118.290792,0.3,ML,3,FM 110 SB,2912,,,
2246,760484,105,W,7,37,,R6.81,6.81,33.928912,-118.290792,,OR,1,FM 110 SB,2912,,,
2247,760490,105,W,7,37,44000.0,R7.1,7.1,33.928915,-118.28576100000001,0.65,HV,1,HOOVER,2590,,,
2248,760491,105,W,7,37,44000.0,R7.1,7.1,33.928915,-118.28576100000001,,FR,1,HOOVER,2590,,,
2249,760496,105,W,7,37,44000.0,R8.2,8.2,33.927683,-118.26655900000002,0.3,ML,5,AVALON,2638,,,
2250,760505,105,W,7,37,44000.0,R8.4,8.4,33.927654,-118.263124,0.3,HV,1,STANFORD,2640,,,
2251,760512,105,W,7,37,44000.0,R8.8,8.8,33.92794,-118.256279,0.55,ML,3,CENTRAL,4834,,,
2252,760519,105,W,7,37,44000.0,R8.8,8.8,33.92794,-118.256279,0.55,HV,1,CENTRAL,4834,,,
2253,760520,105,E,7,37,44000.0,R8.8,8.8,33.927658,-118.256273,,FR,2,CENTRAL,4834,,,
2254,760521,105,W,7,37,44000.0,R8.8,8.8,33.92794,-118.256279,,FR,1,CENTRAL,4834,,,
2255,760525,105,W,7,37,,R9.5,9.5,33.928838,-118.244115,0.65,HV,1,COMPTON,2641,,,
2256,760532,105,W,7,37,,R10.1,10.1,33.928184,-118.23357299999999,0.5,HV,1,WILMINGTON,4837,,,
2257,760535,105,W,7,37,,R10.1,10.1,33.928184,-118.23357299999999,0.5,ML,3,WILMINGTON,4837,,,
2258,760545,105,W,7,37,44574.0,R12.1,12.1,33.921331,-118.201425,0.5,HV,1,BULLIS,2644,,,
2259,760550,105,W,7,37,44574.0,R12.6,12.6,33.918043,-118.19386499999999,0.455,HV,1,HARRIS,2645,,,
2260,760558,105,W,7,37,44574.0,R11.4,11.4,33.926113,-118.212249,0.35,ML,4,LONG BEACH 1,4838,,,
2261,760561,105,W,7,37,44574.0,R11.4,11.4,33.926113,-118.212249,0.35,HV,1,LONG BEACH 1,4838,,,
2262,760568,105,W,7,37,44574.0,R11.6,11.6,33.924777,-118.209134,0.35,ML,3,LONG BEACH 2,4839,,,
2263,760572,105,W,7,37,44574.0,R11.6,11.6,33.924777,-118.209134,0.35,HV,1,LONG BEACH 2,4839,,,
2264,760574,105,W,7,37,44574.0,R11.6,11.6,33.924777,-118.209134,,FR,1,LONG BEACH 2,4839,,,
2265,760580,105,W,7,37,55618.0,R14.4,14.4,33.911652000000004,-118.164198,0.55,HV,1,E/O FACADE,2593,,,
2266,760585,105,W,7,37,73080.0,R14.9,14.9,33.912440999999994,-118.155588,0.45,HV,1,MERKEL,2594,,,
2267,760586,105,W,7,37,73080.0,R14.9,14.9,33.912440999999994,-118.155588,,FR,1,MERKEL,2594,,,
2268,760597,105,W,7,37,44574.0,R13.01,13.01,33.915510999999995,-118.187405,,OR,1,FM 710 NB,2903,,,
2269,760598,105,W,7,37,44574.0,R13.01,13.01,33.915510999999995,-118.187405,0.3,HV,1,FM 710 NB,2903,,,
2270,760599,105,W,7,37,44574.0,R13.01,13.01,33.915510999999995,-118.187405,0.3,ML,3,FM 710 NB,2903,,,
2271,760604,105,W,7,37,44574.0,R13.21,13.21,33.914378,-118.184198,0.3,HV,1,FM 710 SB,2904,,,
2272,760606,105,W,7,37,44574.0,R13.21,13.21,33.914378,-118.184198,0.3,ML,3,FM 710 SB,2904,,,
2273,760608,105,W,7,37,44574.0,R13.21,13.21,33.914378,-118.184198,,OR,1,FM 710 SB,2904,,,
2274,760617,105,W,7,37,44574.0,R13.8,13.8,33.911423,-118.174572,0.595,HV,1,GARFIELD 1,4833,,,
2275,760619,105,W,7,37,44574.0,R13.8,13.8,33.911423,-118.174572,0.595,ML,3,GARFIELD 1,4833,,,
2276,760624,105,W,7,37,44574.0,R13.8,13.8,33.911423,-118.174572,,FF,3,GARFIELD 1,4833,,,
2277,760635,110,S,7,37,44000.0,21.6,21.53,34.040612,-118.27373,0.17,ML,6,11TH,3489,,,
2278,760643,110,S,7,37,44000.0,22.31,22.24,34.04828,-118.266145,0.675,ML,5,8TH,3490,,,
2279,760646,110,S,7,37,44000.0,22.32,22.25,34.048365999999994,-118.266006,,FR,1,8TH,3490,,,
2280,760650,110,S,7,37,44000.0,25,24.93,34.074472,-118.233103,0.746,ML,5,AMADOR,3494,,,
2281,760656,118,W,7,37,,R1.8,35.330999999999996,34.277791,-118.604549,,FR,1,TOPANGA CYN,3528,,,
2282,760661,118,W,7,37,44000.0,R4.52,38.051,34.272684000000005,-118.558209,,FR,2,TAMPA,3525,,,
2283,760666,118,W,7,37,44000.0,R5.83,39.361,34.27535,-118.535775,,FR,3,RESEDA,3524,,,
2284,760672,118,W,7,37,44000.0,R8.51,42.041000000000004,34.273353,-118.491355,0.625,HV,1,HAYVENHURST,3521,,,
2285,760675,118,W,7,37,44000.0,R8.51,42.041000000000004,34.273353,-118.491355,,FR,1,HAYVENHURST,3521,,,
2286,760677,118,W,7,37,44000.0,R8.93,42.461000000000006,34.268987,-118.48599899999999,0.495,HV,1,WOODLEY,3529,,,
2287,760679,118,E,7,37,44000.0,R8.93,42.461000000000006,34.268786999999996,-118.486194,,FR,1,WOODLEY,3529,,,
2288,760686,118,E,7,111,49138.0,T19.34,20.289,34.292788,-118.854026,2.78,ML,2,PRINCETON/LA AVE,4575,,,
2289,760693,118,E,7,111,49138.0,T19.9,20.849,34.293197,-118.84425,0.5710000000000001,ML,2,COLLINS,4577,,,
2290,760696,118,E,7,111,49138.0,T19.9,20.849,34.293197,-118.84425,,FR,2,COLLINS,4577,,,
2291,760706,118,W,7,111,,R32.53,33.461,34.269157,-118.63426399999999,0.16399999999999998,ML,4,ROCKY PEAK 2,4523,,,
2292,760708,118,E,7,111,,R32.53,33.461,34.268955,-118.634171,,FR,2,ROCKY PEAK 2,4523,,,
2293,760718,118,E,7,111,72016.0,R28.98,29.910999999999998,34.281459999999996,-118.68836,0.255,ML,4,STEARNS 2,4530,,,
2294,760726,118,E,7,111,72016.0,R28.79,29.721,34.281486,-118.691694,0.34,ML,4,STEARNS 1,4532,,,
2295,760730,118,E,7,111,72016.0,R28.79,29.721,34.281486,-118.691694,,FR,2,STEARNS SB,4532,,,
2296,760738,118,E,7,111,72016.0,R27.48,28.410999999999998,34.281529,-118.714692,0.26,ML,4,TAPO CYN 2,4534,,,
2297,760746,118,E,7,111,72016.0,R27.29,28.221,34.281622999999996,-118.718019,0.34,ML,4,TAPO CYN 1,4536,,,
2298,760749,118,E,7,111,72016.0,R27.29,28.221,34.281622999999996,-118.718019,,FR,2,TAPO CYN SB,4536,,,
2299,760756,118,E,7,111,72016.0,R25.98,26.910999999999998,34.28213,-118.74086899999999,0.285,ML,3,SYCAMORE 2,4538,,,
2300,760765,118,E,7,111,72016.0,R25.78,26.711,34.282139,-118.74436499999999,0.44,ML,3,SYCAMORE 1,4540,,,
2301,760767,118,E,7,111,72016.0,R25.78,26.711,34.282139,-118.74436499999999,,FR,2,SYCAMORE SB,4540,,,
2302,760774,118,E,7,111,72016.0,R24.97,25.901,34.282158,-118.75851999999999,0.16,ML,3,ERRINGER 2,4542,,,
2303,760782,118,E,7,111,72016.0,R24.78,25.711,34.282158,-118.761848,0.385,ML,3,ERRINGER 1,4544,,,
2304,760786,118,E,7,111,72016.0,R24.78,25.711,34.282158,-118.761848,,FR,2,ERRINGER SB,4544,,,
2305,760794,118,E,7,111,72016.0,R23.97,24.901,34.28215,-118.77618799999999,0.21,ML,3,FIRST 2,4546,,,
2306,760801,118,E,7,111,72016.0,R23.78,24.711,34.282154999999996,-118.77953899999999,0.285,ML,3,FIRST 1,4548,,,
2307,760806,118,E,7,111,72016.0,R23.78,24.711,34.282154999999996,-118.77953899999999,,FR,2,FIRST SB,4548,,,
2308,760812,118,E,7,111,72016.0,R22.93,23.861,34.284287,-118.793847,0.375,ML,2,MADERA 1,4818,,,
2309,760814,118,E,7,111,72016.0,R23.18,24.111,34.282790000000006,-118.789901,0.235,ML,2,MADERA 2,4550,,,
2310,760826,118,E,7,37,,R1.71,35.241,34.27773,-118.606073,,FR,2,TOPANGA CYN,3515,,,
2311,760827,118,W,7,37,,R1.71,35.241,34.277998,-118.60607900000001,0.55,HV,1,TOPANGA CYN,3515,,,
2312,760828,118,W,7,37,,R1.71,35.241,34.277998,-118.60607900000001,0.55,ML,4,TOPANGA CYN,3515,,,
2313,760832,118,W,7,37,44000.0,R2.8,36.330999999999996,34.273553,-118.58811100000001,0.5,HV,1,DE SOTO,3516,,,
2314,760835,118,W,7,37,44000.0,R4.52,38.051,34.272684000000005,-118.558209,0.5,HV,1,TAMPA,3518,,,
2315,760837,118,E,7,37,44000.0,R4.68,38.211,34.272223,-118.55546399999999,,FR,2,TAMPA,3518,,,
2316,760840,118,W,7,37,44000.0,R5.65,39.181,34.274745,-118.538826,0.6,HV,1,RESEDA,3519,,,
2317,760842,118,E,7,37,44000.0,R5.83,39.361,34.275083,-118.535822,,FR,2,RESEDA,3519,,,
2318,760844,118,W,7,37,44000.0,R7.68,41.211000000000006,34.27815,-118.504149,0.555,HV,1,BALBOA 1,3520,,,
2319,760860,118,W,7,111,49138.0,T19.87,20.819000000000003,34.293436,-118.84476699999999,,FR,2,COLLINS,4576,,,
2320,760869,118,W,7,111,72016.0,R22.86,23.791,34.285131,-118.79486000000001,0.485,ML,3,MADERA 1,4819,,,
2321,760871,118,W,7,111,72016.0,R22.86,23.791,34.285131,-118.79486000000001,,FR,3,MADERA,4819,,,
2322,760875,118,W,7,111,72016.0,R30.38,31.311,34.279351,-118.66424099999999,,FR,2,KUEHNER,4525,,,
2323,760892,118,W,7,111,72016.0,R28.67,29.601,34.28177,-118.69376899999999,0.28,ML,4,STEARNS 1,4533,,,
2324,760900,118,W,7,111,72016.0,R27.35,28.281,34.281851,-118.716955,0.325,ML,4,TAPO CYN 2,4535,,,
2325,760904,118,W,7,111,72016.0,R27.35,28.281,34.281851,-118.716955,,FR,2,TAPO CYN NB,4535,,,
2326,760911,118,W,7,111,72016.0,R27.16,28.090999999999998,34.282189,-118.720254,0.275,ML,4,TAPO CYN 1,4537,,,
2327,760921,118,W,7,111,72016.0,R25.86,26.791,34.282439000000004,-118.74296399999999,0.34,ML,3,SYCAMORE 2,4539,,,
2328,760924,118,W,7,111,72016.0,R25.86,26.791,34.282439000000004,-118.74296399999999,,FR,2,SYCAMORE NB,4539,,,
2329,760932,118,W,7,111,72016.0,R25.67,26.601,34.28243,-118.74628700000001,0.38,ML,3,SYCAMORE 1,4541,,,
2330,760941,118,W,7,111,72016.0,R24.85,25.781,34.28245,-118.760625,0.215,ML,3,ERRINGER 2,4543,,,
2331,760944,118,W,7,111,72016.0,R24.85,25.781,34.28245,-118.760625,,FR,2,ERRINGER NB,4543,,,
2332,760951,118,W,7,111,72016.0,R24.67,25.601,34.282441,-118.7638,0.325,ML,3,ERRINGER 1,4545,,,
2333,760959,118,W,7,111,72016.0,R23.89,24.820999999999998,34.282447,-118.777608,0.29,ML,3,FIRST 2,4547,,,
2334,760963,118,W,7,111,72016.0,R23.89,24.820999999999998,34.282447,-118.777608,,FR,2,FIRST NB,4547,,,
2335,760971,118,W,7,111,72016.0,R23.62,24.551,34.282452,-118.782329,0.245,ML,3,FIRST 1,4549,,,
2336,760975,134,E,7,37,44000.0,.95,0.95,34.153063,-118.359904,0.705,HV,1,CAHUENGA,3107,,,
2337,760987,134,E,7,37,44000.0,2.11,2.11,34.153535,-118.339979,0.15,ML,4,HOLLYWOOD WAY,3108,,,
2338,760989,134,E,7,37,44000.0,2.11,2.11,34.153535,-118.339979,0.15,HV,1,HOLLYWOOD WAY,3108,,,
2339,760994,134,E,7,37,8954.0,3.04,3.04,34.154022999999995,-118.324031,0.37,HV,1,BUENA VISTA,3109,,,
2340,761003,134,E,7,37,44000.0,3.88,3.88,34.155121,-118.30974099999999,0.645,ML,4,FOREST LAWN,3110,,,
2341,761005,134,E,7,37,30000.0,R6.1,6.1,34.154438,-118.27245500000001,0.74,HV,1,SAN FERNANDO,4191,,,
2342,761009,134,E,7,37,30000.0,R6.48,6.48,34.155877000000004,-118.266072,0.655,HV,1,PACIFIC,4192,,,
2343,761014,134,E,7,37,30000.0,R7.41,7.41,34.156268,-118.25012,0.68,HV,1,BRAND,4194,,,
2344,761016,134,E,7,37,44000.0,.59,0.59,34.153108,-118.366127,0.77,ML,4,VINELAND AVE,3106,,,
2345,761017,134,E,7,37,44000.0,.59,0.59,34.153108,-118.366127,0.77,HV,1,VINELAND AVE,3106,,,
2346,761022,134,W,7,37,44000.0,1.9,1.9,34.154195,-118.343722,1.91,HV,1,ALAMEDA SB,3495,,,
2347,761025,134,W,7,37,8954.0,2.86,2.86,34.153625,-118.327063,0.74,HV,1,BUENA VISTA,3496,,,
2348,761027,134,W,7,37,44000.0,3.75,3.75,34.154816,-118.311893,0.645,HV,1,FOREST LAWN,3497,,,
2349,761031,134,W,7,37,44000.0,4.69,4.69,34.155640000000005,-118.29597,0.525,HV,1,RIVERSIDE,3498,,,
2350,761033,134,E,7,37,44000.0,4.69,4.69,34.155439,-118.295974,0.46,HV,1,RIVERSIDE,3498,,,
2351,761035,134,W,7,37,30000.0,R8.76,8.743,34.148123,-118.229499,0.405,HV,1,HARVEY,4213,,,
2352,761038,134,W,7,37,30000.0,R7.69,7.672999999999999,34.156447,-118.245195,0.855,HV,1,GLENDALE 1,4215,,,
2353,761039,134,W,7,37,30000.0,R7.69,7.672999999999999,34.156447,-118.245195,,FR,2,GLENDALE 1,4215,,,
2354,761041,134,W,7,37,30000.0,R6.71,6.693,34.156458,-118.26215900000001,0.585,HV,1,CENTRAL,3113,,,
2355,761044,134,W,7,37,30000.0,R6.52,6.502999999999999,34.156197999999996,-118.265345,0.846,HV,1,PACIFIC,3112,,,
2356,761046,134,W,7,37,30000.0,R6.52,6.502999999999999,34.156197999999996,-118.265345,,OR,1,PACIFIC,3112,,,
2357,761049,134,W,7,37,30000.0,R6.52,6.502999999999999,34.156197999999996,-118.265345,,FR,1,PACIFIC,3112,,,
2358,761052,134,W,7,37,30000.0,R6,5.983,34.154235,-118.27415900000001,,OR,1,SAN FERNANDO,3111,,,
2359,761056,134,W,7,37,30000.0,R6,5.983,34.154235,-118.27415900000001,,FR,1,SAN FERNANDO,3111,,,
2360,761061,170,S,7,37,44000.0,R16.6,3.6860000000000004,34.178734000000006,-118.394967,0.6,HV,1,OXNARD,3389,,,
2361,761066,170,S,7,37,44000.0,R17.16,4.246,34.185249,-118.40078700000001,0.35,HV,1,VICTORY 1,3388,,,
2362,761070,170,S,7,37,44000.0,R17.3,4.386,34.187159,-118.401618,0.515,ML,4,VICTORY 2,3387,,,
2363,761076,170,S,7,37,44000.0,R17.3,4.386,34.187159,-118.401618,0.515,HV,1,VICTORY 2,3387,,,
2364,761077,170,S,7,37,44000.0,R17.3,4.386,34.187159,-118.401618,,FR,1,VICTORY 2,3387,,,
2365,761079,170,S,7,37,44000.0,R18.19,5.276,34.19999,-118.40341299999999,1.16,HV,1,SHERMAN WAY,3386,,,
2366,761081,170,S,7,37,44000.0,R19.62,6.706,34.219986,-118.409792,0.805,HV,1,ROSCOE 1,3501,,,
2367,761085,170,S,7,37,44000.0,R19.8,6.886,34.222738,-118.41053600000001,0.841,HV,1,ROSCOE 2,3500,,,
2368,761088,170,S,7,37,44000.0,R19.8,6.886,34.222738,-118.41053600000001,,OR,1,ROSCOE WB,3500,,,
2369,761091,210,E,7,37,56000.0,R24.18,24.16,34.160546000000004,-118.158748,,FR,2,MOUNTAIN 2,4245,,,
2370,761093,210,E,7,37,56000.0,R25.74,25.72,34.151691,-118.142523,0.675,HV,1,MARENGO,4522,,,
2371,761098,210,E,7,37,56000.0,R26.49,26.47,34.151658000000005,-118.12943999999999,0.71,HV,1,LAKE 2,4248,,,
2372,761102,210,E,7,37,56000.0,R27.16,27.14,34.152187,-118.117782,0.58,HV,1,HILL 1,4249,,,
2373,761105,210,E,7,37,56000.0,R27.65,27.63,34.152301,-118.10923899999999,0.77,HV,1,ALLEN,4250,,,
2374,761109,210,E,7,37,56000.0,R28.7,28.68,34.151406,-118.09104099999999,0.905,HV,1,SAN GABRIEL,4251,,,
2375,761112,210,E,7,37,56000.0,R29.46,29.44,34.147621,-118.07903700000001,0.675,HV,1,SIERRA MADRE V2,4252,,,
2376,761115,210,E,7,37,2462.0,R30.95,31.239,34.148635999999996,-118.048053,0.83,HV,1,BALDWIN,4255,,,
2377,761117,210,E,7,37,2462.0,R32.06,32.349000000000004,34.146752,-118.029146,0.775,HV,1,SANTA ANITA 2,4256,,,
2378,761126,210,E,7,37,48648.0,R32.86,33.149,34.140676,-118.017243,0.295,HV,1,HUNTINGTON 1,4257,,,
2379,761128,210,E,7,37,48648.0,R32.86,33.149,34.140676,-118.017243,0.295,ML,4,HUNTINGTON 1,4257,,,
2380,761130,210,E,7,37,48648.0,R32.86,33.149,34.140676,-118.017243,,FR,3,HUNTINGTON WB,4257,,,
2381,761138,210,E,7,37,48648.0,R33.09,33.379,34.138178,-118.014556,0.645,HV,1,HUNTINGTON 2,4258,,,
2382,761141,210,E,7,37,48648.0,R33.09,33.379,34.138178,-118.014556,0.645,ML,4,HUNTINGTON 2,4258,,,
2383,761149,210,E,7,37,48648.0,R34.15,34.439,34.135315999999996,-117.996727,1.015,HV,1,MYRTLE AV,4259,,,
2384,761152,210,E,7,37,48648.0,R34.15,34.439,34.135315999999996,-117.996727,1.015,ML,4,MYRTLE AV,4259,,,
2385,761154,210,E,7,37,48648.0,R34.15,34.439,34.135315999999996,-117.996727,,FR,2,MYRTLE AV,4259,,,
2386,761161,210,E,7,37,19990.0,R35.12,35.409,34.135219,-117.979798,0.605,HV,1,MOUNTAIN,4260,,,
2387,761165,210,E,7,37,19990.0,R35.12,35.409,34.135219,-117.979798,0.605,ML,4,MOUNTAIN,4260,,,
2388,761167,210,E,7,37,19990.0,R35.12,35.409,34.135219,-117.979798,,FR,1,MOUNTAIN,4260,,,
2389,761174,210,E,7,37,19990.0,R35.36,35.649,34.135237,-117.975628,0.34,HV,1,BUENA VISTA,4261,,,
2390,761177,210,E,7,37,19990.0,R35.36,35.649,34.135237,-117.975628,0.34,ML,5,BUENA VISTA,4261,,,
2391,761188,210,E,7,37,19990.0,R36.33,36.619,34.13449,-117.95891599999999,0.4,HV,1,MOUNT OLIVE DR / 605,4262,,,
